ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
igt-3301,hay,«…gon le dherai jiu go-ju!» pa nakpu-ja «go·-tschik-ju!» pa āsik ha-ha po·-tshe,«…gon\tle\tdherai\tjiu\tgo-ju!»\tpa\tnakpu-ja\t«go·-tschik-ju!»\tpa\tāsik\tha-ha\tpo·-tshe,you.SG\ttoo\tmuch\tlive\tlive-2SG.INTR.NONPST\tQUOT\ttwo-ERG\tlive-1DU.INCL.NONPST\tQUOT\tblessing\tgive-give\tdo-3DU.INTR.PAST,« …Live long you too! » he said. These two blessed each other (literally exchanged blessings) saying “Live long each of us two!”,,
igt-3302,yor,táíwò ó wǎ ló̩la̍,táíwò\tó\twǎ\tló̩la̍,Taiwa\tfut\tcome\ttomorrow,Taiwa will come tomorrow,,
igt-3303,yor,adájó̩ jù ò̩'dáràn náà s’ é̩wò̩n o̩dún mé̩ta̍,adájó̩\tjù\tò̩'dáràn\tnáà\ts’\té̩wò̩n\to̩dún\tmé̩ta̍,judge\tsent\toffender\tthe\tto\tprison\tyear\tthree,the judge sent the offender to prison for two years,,
igt-3304,yor,o sanra púpò̩,o\tsanra\tpúpò̩,you.nom\tbe.fat\tvery,you are very fat,,
igt-3305,yor,a rí o̩ l’ ó̩jà,a\trí\to̩\tl’\tó̩jà,we.nom\tsee\tyou.acc\tat\tmarket,we saw you at the market,,
igt-3306,knr,degakin,degakin,live.1.SG.IMPF (=PRES),"'live, stay'",,
igt-3307,knr,kargako,kargako,live.1.SG.PST,"'live, stay'",,
igt-3308,knr,ísə̀kìn,ísə̀kìn,come.1.SG.IMPF,'come',,
igt-3309,knr,ísə́kə́nà,ísə́kə́nà,come.1.SG.PERF,'come',,
igt-3310,knr,cádùkò,cádùkò,come.1.SG.FUT,'come',,
igt-3311,knr,kádíkò,kádíkò,come.1.SG.PST,'come',,
igt-3312,knr,nukin,nukin,die.1.SG.IMPF (=PRES),'die',,
igt-3313,knr,kərmu,kərmu,die.1.SG.PST,'die',,
igt-3324,ukr,prišov,prišov,come.PFV.SG.M.PST,'go',,
igt-3325,ukr,bud-e prixoditi,bud-e prixoditi,be-3.SG.FUT come.IMPF.INF (=FUT.IMPF),'go',,
igt-3314,ukr,je,je,be.PRES,"'be, there is, have'",,
igt-3315,ukr,bud-u,bud-u,be.FUT-1.SG,"'be, there is, have'",,
igt-3316,ukr,buv,buv,be.PST.M.SG,"'be, there is, have'",,
igt-3317,ukr,prixodit',prixodit',come-3.SG.PRES,'come',,
igt-3318,ukr,prixod-iv,prixod-iv,come.IMPV-SG.M.PST,'come',,
igt-3319,ukr,išov,išov,come.PFV.SG.M.PST,'come',,
igt-3320,ukr,bud-e xoditi,bud-e xoditi,be-3.SG.FUT come.IMPF.INF (=FUT.IMPF),'come',,
igt-3321,ukr,pid-e,pid-e,come.PFV-1.SG.PRES (=FUT.PFV),'come',,
igt-3322,ukr,xodit',xodit',go-3.SG.PRES,'go',,
igt-3323,ukr,xod-iv,xod-iv,go.IMPV-SG.M.PST,'go',,
igt-3326,ukr,priid-e,priid-e,come.PFV-1.SG.PRES (=FUT.PFV),'go',,
igt-3327,ukr,skaza-ti,skaza-ti,say.PFV-INF,"'say, speak'",,
igt-3328,ukr,govori-ti,govori-ti,say.IMPF-INF,"'say, speak'",,
igt-3329,ukr,uzja-ti,uzja-ti,take.PFV-INF,'take',,
igt-3330,ukr,bra-ti,bra-ti,take.IMPF-INF,'take',,
igt-3331,ukr,spiima-ti,spiima-ti,catch.PFV-INF,'catch',,
igt-3332,ukr,lovi-ti,lovi-ti,catch.IMPF-INF,'catch',,
igt-3333,tha,k ă w sǔuŋ kwă kon túk kon,k ă w	sǔuŋ	kwă	kon	túk	kon,he	tall	exceed	man	each	man,He is taller than anyone.,,
igt-3334,ind,saya,saya,1sg,I,,
igt-3335,ind,kami,kami,1pl.excl,we (exclusive),,
igt-3336,ind,kita,kita,1pl.incl,we (inclusive),,
igt-3341,gar,mat kaonaŋ be jok na,mat\tkaonaŋ\tbe\tjok\tna,squirrel\tangry\tbecome\tpfvpst\tquot,"the squirrel became very angry, it is said",,
igt-3342,gar,atciŋ ua mecik ko cik aha,atciŋ\tua\tmecik\tko\tcik\taha,red.ant\tthat\tgirl\tacc\tbite\tpst,the red ant bit that girl,,
igt-3343,gar,aŋ a re’aŋ aha,aŋ\ta\tre’aŋ\taha,I\tnom\tgo\tpst,I went,,
igt-3344,gar,aŋ a mande na taŋka ko o’n aha,aŋ\ta\tmande\tna\ttaŋka\tko\to’n\taha,I\tnom\tman\tto\tmoney\tacc\tgive\tpst,I gave the money to the man,,
igt-3345,gar,na’ŋ ko nik gen,na’ŋ\tko\tnik\tgen,you\tacc\tsee\tfut,[I] will see you,,
igt-3346,sue,susaw,susaw,go.PRES/PROG,'go',,
igt-3347,sue,ba-i,ba-i,go-NON.PRES.3.SG,'go',,
igt-3348,sue,tup,tup,come.PRES/PROG,'come',,
igt-3349,sue,ma-i,ma-i,come-NON.PRES.3.SG,'come',,
igt-3350,sue,to-a,to-a,say-PRES/PROG3.SG,'say',,
igt-3351,sue,sa-i,sa-i,say-NON.PRES.3.SG,'say',,
igt-3352,sue,inoya,inoya,do.PRES/PROG.3.SG,'do',,
igt-3353,sue,wa-i,wa-i,do-NON.PRES.3.SG,'do',,
igt-3354,klg,am - kokpa - s - ka,am - kokpa - s - ka,your s - uncle - ns - ABL,from [the place of] your s uncle and his family,,
igt-3355,spa,María vio a Juan .,María	vio	a	Juan .,Mary	see.AOR.3SG	ACC	John,Mary saw John.,,
igt-3356,spa,María vio el libro .,María	vio	el	libro .,Mary	see.AOR.3SG	the	book,Mary saw the book.,,
igt-3357,sng,belema bara =ria taulatoitoi,belema	bara =ria	taulatoitoi,python	big = pl	six,six big pythons,,
igt-3358,blr,jests',jests',be.PRES,"'be, exist. have'",,
igt-3359,blr,budz-e,budz-e,be.FUT-3.SG,"'be, exist. have'",,
igt-3361,blr,id-u,id-u,go-1.SG.PRES,'go',,
igt-3362,blr,iš-ou,iš-ou,go-1.SG.M.PST,'go',,
igt-3363,blr,budu xodits',budu\txodits',be.1.SG.FUT\tgo.INF.IMPF/HAB,'go',,
igt-3364,blr,pajd-u,pajd-u,go.PERF-1.SG.PRES,'go',,
igt-3365,blr,pryxodz-ju,pryxodz-ju,come-1.SG.PRES,'come',,
igt-3366,blr,pryjiš-ou,pryjiš-ou,come-1.SG.M.PST,'come',,
igt-3367,blr,budu pryxodits',budu\tpryxodits',be.1.SG.FUT\tcome.INF.IMPF/HAB,'come',,
igt-3368,blr,pryjd-u,pryjd-u,come.PERF-1.SG.PRES,'come',,
igt-3369,blr,kaza-ts/skaza-ts,kaza-ts/skaza-ts,say.PFV-INF,"'say, speak'",,
igt-3370,blr,gavary-ts,gavary-ts,say.IMPFINF,"'say, speak'",,
igt-3371,blr,vzja-ts,vzja-ts,take.PFV-INF,'take',,
igt-3372,blr,bra-ts,bra-ts,take.IMPF-INF,'take',,
igt-3373,blr,dagna-ts,dagna-ts,catch.PFV-INF,'catch',,
igt-3374,blr,spajma-ts,spajma-ts,catch.IMPF-INF,'catch',,
igt-3375,lkt,miye',miye',1sg,I,,
igt-3376,lkt,ũkíye,ũkíye,1pl,we,,
igt-3377,ytu,kunirkil'd'o:l' d'e kun'il' kunirkil'd'o: j,kunirkil'd'o:l'\td'e\tkun'il'\tkunirkil'd'o:\tj,nine\tattr\tten\tnine\tattr,99 (i.e. 9 x 10 + 9),,
igt-3378,wsk,aga bawa taleng-duap,aga\tbawa\ttaleng-duap,my\tbrother\tpolice-man,My brother is a policeman.,,
igt-3379,wsk,kadi mu kawam se bage-so,kadi	mu	kawam	se	bage-so,man	ART	house	in	stay-3 SG.PRES,The man is in the house.,,
igt-3380,kis,kɛ̀ùwó lɔ̀wá sàá,kɛ̀ùwó\tlɔ̀wá\tsàá,snake\tbite\tSaa,The snake bit Saa.,,
igt-3381,kis,Fàlà có Lɛ́ɛ́ŋndó yìkpàá,Fàlà\tcó\tLɛ́ɛ́ŋndó\tyìkpàá,Fallah\tPRES.PROG\tmachete\tsharpen,Fallah is sharpening the machete.,,
igt-3382,cba,k h -utiy-in,k\th\t-utiy-in,1SG-\tsee-\t2SG,I see you.,,
igt-3383,lan,lócə òbínô [ mɛ̂ càmmò gwɛ̀nò],lócə	òbínô	[ mɛ̂	càmmò	gwɛ̀nò],man	3 SG  .come.PERF	for	eat.INF	chicken,The man came to eat chicken.,,
igt-3384,knr,[Búkar ye shí ga Káno ro kɚngâ] səraána,[Búkar\tye\tshí\tga\tKáno\tro\tkɚngâ]\tsəraána,Bukar\tnom\the\tacc\tKano\tdat\tfollow.an\tlikes,’He likes that Bukar follows him to Kano. ((lit. ’Bukar’s following him to Kano’)),,
igt-3385,knr,shí ga Káno ro kɚngâ Búkar be,shí\tga\tKáno\tro\tkɚngâ\tBúkar\tbe,he\tacc\tKano\tdat\tfollow.an\tBukar\tgen,’Bukar’s following him to Kano.,,
igt-3386,heb,šamar-ti,šamar-ti,guard.PST-1SG.PST,I guarded,,
igt-3387,heb,ʔe-šmor,ʔe-šmor,1SG.FUT  -guard.FUT,I will guard,,
igt-3388,tiw,kuɹupurani jinuuˊɹi,kuɹupurani\tjinuuˊɹi,Kurupurrani\tcame,Kurupurrani came,,
igt-3389,tiw,t̪apara t̪uun̪ai waijai,t̪apara\tt̪uun̪ai\twaijai,Thapara\tfound\tWaijai,Thapara found Waijai,,
igt-3390,tiw,ŋia ŋu wi t̠aŋəɹaɣa mami,ŋia\tŋu\twi\tt̠aŋəɹaɣa\tmami,I\tI\tinch\tspeak\tmot,I am going to talk,,
igt-3391,tiw,ŋia ŋə mən̪ t̪itəmaɹnti ŋin̪t̪a,ŋia\tŋə\tmən̪\tt̪itəmaɹnti\tŋin̪t̪a,I\tI\tyou\twant\tyou,I want you,,
igt-3392,nku,id ti:-g kanni:r-ken gos-s-u,id\tti:-g\tkanni:r-ken\tgos-s-u,man\tcow-ACC\tknife-INSTR\tslay-PST-3SG,The man slaughtered the cow with the knife.,,
igt-3393,nku,e:n duru-we:r,e:n\tduru-we:r,woman\told-INDEF,an old woman,,
igt-3394,brr,i-mago-re,i-mago-re,1 SG  -speak- NEUTRAL,I speak/spoke.,,
igt-3395,brr,i-kure-re,i-kure-re,1 SG  -tall- NEUTRAL,I am/was tall.,,
igt-3396,est,kevad on sügis-est ilusam,kevad\ton\tsügis-est\tilusam,spring\tis\tfall-from\tmore.beautiful,The spring is more beautiful than the fall.,,
igt-3397,klv,-luwa yu -tolu,-luwa\tyu\t-tolu,ten\ttwo\tthree,23,,
igt-3398,klv,-lakatu yu,-lakatu\tyu,hundred\ttwo,200,,
igt-3399,abi,aim,aim,1sg,I,,
igt-3400,abi,akəm,akəm,1pl,we,,
igt-3401,yaq,hunáaʼa yáʼuraa hunákaʼa hámut-ta nok-ria-k,hunáaʼa\tyáʼuraa\thunákaʼa\thámut-ta\tnok-ria-k,that\tchief\tthat.ACC\twoman-ACC\tspeak-APPL-PERF,Those authorities defended that woman.,,
igt-3402,yaq,húuʼu ʼóoʼou [ʼém bít-bae-ʼu],húuʼu\tʼóoʼou\t[ʼém\tbít-bae-ʼu],that\tman\t[2.POSS\tsee-DESID-GERUND],the man [that you want to see],,
igt-3403,fri,heit en hjar,heit\ten\thjar,father\tand\tthem,father and them,,
igt-3404,lav,ngai,ngai,1sg,I,,
igt-3405,lav,el,el,1dl.excl,we two (exclusive),,
igt-3406,lav,e,e,1pl.excl,we (exclusive),,
igt-3407,lav,mel,mel,1dl.incl,we two (inclusive),,
igt-3408,lav,me,me,1pl.incl,we (inclusive),,
igt-3409,cle,bi,bi,come.3.SG/PL.PROG,'come',,
igt-3410,cle,bí,bí,come.3.SG/PL.COMPL,'come',,
igt-3411,cle,ia,ia,come.3.SG/PL.FUT,'come',,
igt-3412,cle,za,za,go.3.SG/PL.PROG,'come',,
igt-3413,cle,iá,iá,go.3.SG/PL.COMPL,'come',,
igt-3414,cle,zà,zà,go.3.SG/PL.FUT,'come',,
igt-3415,des,aʔI - sã,aʔI\t-\tsã,dad\t-\talso,Dad (and the others),,
igt-3438,win,ʔole ·las po· ni be·-di,ʔole ·las	po·	ni	be·-di,tall	now	1	be-IMP.3,Would that I were tall!,,
igt-3439,gud,i - Musa,i\t-\tMusa,APL\t-\tMusa,Musa and others,,
igt-3440,tot,lii -šaaluh,lii\t-šaaluh,pl\t-pot,pots,,
igt-3441,tot,míŋ-kam- án,míŋ-kam-\tán,2.POSS-offspring-\tpl,your offspring,,
igt-3416,est,maja de ehita mine Peetr i poolt,maja\tde\tehita\tmine\tPeetr\ti\tpoolt,house\tgen.pl\tbuild\tan\tPeter\tgen\tby,’Peter’s buiding of the houses,,
igt-3417,est,Peetr i maja de ehita mine,Peetr\ti\tmaja\tde\tehita\tmine,Peter\tgen\thouse\tgen.pl\tbuild\tan,Peter's building (of) houses,,
igt-3418,tag,May d<um>ating kahapon.,May	d<um>ating	kahapon.,exist	< ACTOR.VOICE  >come.PFV	yesterday,Someone came yesterday (lit. There exists (one who) came).,,
igt-3419,ika,nʌn,nʌn,1sg,I,,
igt-3420,ika,niwi,niwi,1pl,we,,
igt-3421,agm,lêsə̂dá kêv ī=ù,lêsə̂dá	kêv ī=ù,book	good=the,the good book,,
igt-3422,lan,gwókk= kì,gwókk= kì,dog=this,this dog,,
igt-3423,lan,gwôkk à dwóŋ= ŋì,gwôkk	à	dwóŋ= ŋì,dog	ATTR	big=this,this big dog,,
igt-3424,ger,ich bin,ich\tbin,I\tbe.1.SG.PRES,'be',,
igt-3425,ger,ich war,ich\twar,I\tbe.1.SG.PST,'be',,
igt-3426,ger,gehen,gehen,go.INF,'go',,
igt-3427,ger,ging,ging,go.PST.3.SG,'go',,
igt-3428,ger,gegangen,gegangen,go.PFV.PTCP,'go',,
igt-3429,ger,stehen,stehen,stand.INF,'stand',,
igt-3430,ger,stand,stand,stand.PST.3.SG,'stand',,
igt-3431,ger,gestanden,gestanden,stand.PFV.PTCP,'stand',,
igt-3432,stl,Mit’ taka-m em-k-iñ-a?,Mit’\ttaka-m\tem-k-iñ-a?,one\trupee\tgive-OPT-1SG-IND,Shouldn’t you give me a rupee?,,
igt-3433,zqc,minba jomij te’ pʌn,minba\tjomij\tte’\tpʌn,come\ttomorrow\tthe\tman,the man comes tomorrow,,
igt-3434,zqc,chaŋu pʌ’ nis te’ t<y>ʌwʌ,chaŋu\tpʌ’\tnis\tte’\tt<y>ʌwʌ,he.beat.him\tman\terg\tthe\tfriend<3>,the man beat his friend,,
igt-3435,zqc,ʌj tiju’ ʌj,ʌj\ttiju’\tʌj,I\twent\t1sg,I went,,
igt-3436,zqc,maŋba’ ʌj nʌmaŋu ʌj,maŋba’\tʌj\tnʌmaŋu\tʌj,fut\t1sg\ttake\tI,they will take me,,
igt-3437,zqc,ʌs maŋba’ ʌs n dzʌjcu n dʌc jomepʌ,ʌs\tmaŋba’\tʌs\tn\tdzʌjcu\tn\tdʌc\tjomepʌ,I.erg\tfut\t1sg\t1/2\tmake\t1\thouse\tnew,I will make my house new,,
igt-3442,rut,zy vy-dy uli-s r-iq’i-j,zy\tvy-dy\tuli-s\tr-iq’i-j,I.NOM\tyou.SG-POSS\teye-DAT\tF-die-OPT,I wish I’d be sacrificed for your eye!,,
igt-3443,psm,nìl,nìl,1sg,I,,
igt-3444,psm,nilùn,nilùn,1pl.excl,we (exclusive),,
igt-3445,psm,kilùn,kilùn,1pl.incl,we (inclusive),,
igt-3455,lez,gu-zwa,gu-zwa,give-IMPF,'give',,
igt-3456,lez,t'-ü-na,t'-ü-na,eat-THEMATIC.VOWEL-AOR,'eat',,
igt-3446,lez,ja,ja,be of identity.PRES,'be of identity',,
igt-3447,lez,tir,tir,be of identity.PST,'be of identity',,
igt-3448,lez,at-a-na,at-a-na,come-THEMATIC.VOWEL-AOR,'come',,
igt-3449,lez,q'we-zwa,q'we-zwa,come-IMPF,'come',,
igt-3450,lez,xt-a-na,xt-a-na,come again-THEMATIC.VOWEL-AOR,'come again',,
igt-3451,lez,xkwe-zwa,xkwe-zwa,come again-IMPF,'come again',,
igt-3452,lez,awú-na,awú-na,do-AOR,'do',,
igt-3453,lez,ijí-zwa,ijí-zwa,do-IMPF,'do',,
igt-3454,lez,ga-na,ga-na,give-AOR,'give',,
igt-3457,lez,ne-zwa,ne-zwa,eat-IMPF,'eat',,
igt-3458,lez,xfl-a-na,xfl-a-na,become-THEMATIC.VOWEL-AOR,'become',,
igt-3459,lez,že-zwa,že-zwa,become-IMPF,'become',,
igt-3460,lez,q-a-na,q-a-na,become cold-THEMATIC.VOWEL-AOR,'become cold',,
igt-3461,lez,req-i-zwa,req-i-zwa,become cold-THEMATIC.VOWEL-IMPF,'become cold',,
igt-3462,lez,q'-e-na,q'-e-na,kill/die-THEMATIC.VOWEL-AOR,"'kill, die'",,
igt-3463,lez,req'-i-zwa,req'-i-zwa,kill/die-THEMATIC.VOWEL-IMPF,"'kill, die'",,
igt-3464,ewe,fia vá,fia\tvá,king\tcome,the king came,,
igt-3465,ewe,eye fiafitɔ ɖafi nyɔnuvi la,eye\tfiafitɔ\tɖafi\tnyɔnuvi\tla,and\tthief\tsteal\tgirl\tthe,and the thief stole the girl,,
igt-3466,krb,mweenga-ra,mweenga-ra,house- 1 pl.poss,our house,,
igt-3467,krb,ara auti,ara\tauti,1PL.POSS\thouse,our house,,
igt-3468,mau,ŋaba,ŋaba,1.SG.go.PRES,'go',,
igt-3469,mau,ŋuṙan,ŋuṙan,1.SG.go.FUT,'go',,
igt-3470,mau,ŋana,ŋana,1.SG.go.PST,'go',,
igt-3471,ger,Der Lehrer trink-t das Wasser.,Der\tLehrer\ttrink-t\tdas\tWasser.,the\tteacher\tdrink-3SG\tthe\twater,The teacher is drinking the water.,,
igt-3472,ger,Trink-t der Lehrer das Wasser?,Trink-t\tder\tLehrer\tdas\tWasser?,drink-3SG\tthe\tteacher\tthe\twater,Is the teacher drinking the water?,,
igt-3473,pai,rim'a puruq,rim'a\tpuruq,five\tten,50 (i.e. 5 x 10),,
igt-3474,pai,'t' a puruq saka ita,'t' a	puruq	saka	ita,one	ten	and	one,11 (i.e. 1 x 10 + 1),,
igt-3475,pai,'t'a idai saka ita,'t'a\tidai\tsaka\tita,one\thundred\tand\tone,101 (i.e. 1 x 100 + 1),,
igt-3556,koa,itti icoksóːka t,itti\ticoksóːka\tt,RESP\tkiss\tPST,they kissed each other,,
igt-3476,cre,cān itohtēw,cān\titohtēw,John\tgo.3sg,John is going,,
igt-3477,cre,cān ō htāwiy a itohtēliwa,cān\tō\thtāwiy\ta\titohtēliwa,John\t3\tfather\tobv\tgo.3sg.obv,John's father is going,,
igt-3478,cre,okimāw wāpamēw atim wa,okimāw\twāpamēw\tatim\twa,manager\tsee.3sg>3sg.obv\tdog\tobv,the manager sees the dog,,
igt-3479,cre,niwāpamānān atim,niwāpamānān\tatim,see.1pl≥3sg\tdog,we see the dog,,
igt-3480,cre,nīla māka n'kakihtotān,nīla\tmāka\tn'kakihtotān,I\tbut\tgo.sg1,but I ’ll be going,,
igt-3481,pau,ho-,ho-,1 SG,I,,
igt-3482,pau,hari-,hari-,1 PL,we,,
igt-3483,hmo,ob pua plaub caum tsib,ob\tpua\tplaub\tcaum\ttsib,two\thundred\tfour\tten\tfive,245 (lit. 2 x 100 + 4 x 10 + 4),,
igt-3484,maj,dɛn-ɛ daaki tolay =ŋ,dɛn-ɛ	daaki	tolay =ŋ,see-3SG	Daaki	Tolay = q,Did Daaki see Tolay?,,
igt-3485,tml,akkaa-yum tangkacci-yum,akkaa-yum\ttangkacci-yum,elder.sister-and\tyounger.sister-and,elder sister and younger sister,,
igt-3486,hix,kamara ymo nekahtɨmye,kamara\tymo\tnekahtɨmye,jaguar\taug\tfled.3sg,the jaguar fled,,
igt-3487,hix,toto yoskaye okoye,toto\tyoskaye\tokoye,man\tbit.3sg>3sg\tsnake,the snake bit the man,,
igt-3488,hix,amna nɨhɨkno,amna\tnɨhɨkno,we\tslept.1excl,we slept,,
igt-3489,hix,amna oyonyo,amna\toyonyo,we.excl\tsaw.1excl>2,we saw you,,
igt-3490,hix,uro menytxano,uro\tmenytxano,I\theard.2sg,you heard me,,
igt-3491,hat,i-ngot igya,i-ngot\tigya,3PL-tie\thouse,They are building a house.,,
igt-3492,hat,nab [po di-cig pek mem da],nab\t[po\tdi-cig\tpek\tmem\tda],pig\t[REL\t1SG-father\tbuy\tfor\t1SG],the pig [that my father bought for me],,
igt-3493,bel,ama - chi,ama\t-\tchi,mother\t-\tPL,my mother and her people,,
igt-3494,nko,n-ka-za-yo na Mugasho,n-ka-za-yo	na	Mugasho,1 SG-REC.PST  -go-there	and/with	Mugasho,Mugasho and I went there./ I went there with Mugasho.,,
igt-3495,tab,heni n alhod capat,heni\tn\talhod\tcapat,Heni\t3sg\trun\tfast,Heni ran fast,,
igt-3496,tab,banda n ot yan bakan,banda\tn\tot\tyan\tbakan,Banda\t3sg\tcatch\tfish\tbig,Banda caught a big fish,,
igt-3497,tab,yak k wom,yak\tk\twom,I\t1sg\tcome,I have come,,
igt-3498,tab,au m wom,au\tm\twom,you\t2sg\tcome,you have come,,
igt-3499,tab,nim baba si l wét au,nim\tbaba\tsi\tl\twét\tau,your\tfather\tpl\t3pl\thit\tyou,your father hit you,,
igt-3500,tab,yak k a lekat pakakas ne,yak\tk\ta\tlekat\tpakakas\tne,I\t1sg\tcaus\tbroken\ttool\tthis,I broke this tool,,
igt-3501,car,moxko yopo:to kïna:woiyaŋ̃,moxko\tyopo:to\tkïna:woiyaŋ̃,the\tchief\the.gets.up,the chief gets up,,
igt-3502,car,moxko kuru:pi moxko kariʔna ene:yaŋ̑,moxko\tkuru:pi\tmoxko\tkariʔna\tene:yaŋ̑,the\tKurupi\tthe\tIndian\the.sees.him,Kurupi sees the Indian,,
igt-3503,car,au woxsakóŋ̑,au\twoxsakóŋ̑,I\tcame.then,I came long ago,,
igt-3504,car,au saro:ya,au\tsaro:ya,I\tI.take.him,I am taking him,,
igt-3505,car,au karo:ya,au\tkaro:ya,I\tyou.take.me,you are taking me,,
igt-3506,olo,ki k-alei tifa funi,ki\tk-alei\ttifa\tfuni,1SG\t1SG.SUBJ-eat.3SG.M.OBJ\tbanana\tripe,I eat a ripe banana.,,
igt-3507,nua,"arei-mo, wa-ni a-rime kuru- i","arei-mo,	wa-ni	a-rime	kuru- i",this-TOP	EXIST-PROX	1PL.EXCL-hold	tightly- 3 sg.obj,We are holding it tightly.,,
igt-3508,lan,án,án,1sg,I,,
igt-3509,lan,wán,wán,1pl,we,,
igt-3510,krc,[kitab-ï al-ɣan] oquwču,[kitab-ï\tal-ɣan]\toquwču,book-ACC\tbuy-PTCP\tstudent,the student who bought the book,,
igt-3511,krc,[oquwču al-ɣan] kitap,[oquwču\tal-ɣan]\tkitap,student\tbuy-PTCP\tbook,the book that the student bought,,
igt-3512,krc,[prezident kel-gän] hapar,[prezident\tkel-gän]\thapar,president\tcome-PTCP\tnews,the news that the president has come,,
igt-3513,krc,[et biš-gän] iyis,[et\tbiš-gän]\tiyis,meat\tcook-PTCP\tsmell,the smell of meat cooking,,
igt-3514,tur,Mavi kumaş-ı seç-ti.,Mavi	kumaş-ı	seç-ti.,blue	material- acc	choose- PST  [-3 SG  ],She chose the blue material.,,
igt-3515,tur,Bir mavi kumaş ist-iyor.,Bir	mavi	kumaş	ist-iyor.,a	blue	material	want- IMPF  [-3 SG  ],She wants a blue material.,,
igt-3516,rus,Jesli by ona vernu-l-a-s’!,Jesli\tby\tona\tvernu-l-a-s’!,if\tSUBJ\tshe\treturn-PST-F-REFL,If only she came back!,,
igt-3517,ing,t’q’ea cha jtt,t’q’ea\tcha\tjtt,twenty\tone\tten,31,,
igt-3518,ing,qowz t’q’a,qowz\tt’q’a,three\ttwenty,sixty,,
igt-3519,ing,ši bعea,ši\tbعea,two\thundred,200,,
igt-3520,siu,sea his na-tc,sea\this\tna-tc,he\tgood\tme-to,He is better than me,,
igt-3521,car,o:winduwo:pïima kariʕna,o:winduwo:pïima\tkariʕna,six\ttwenty,120,,
igt-3522,baw,sawm thum leh pa khat,sawm\tthum\tleh\tpa\tkhat,ten\tthree\tand\tunit\tone,31,,
igt-3523,ain,"Hure konno, a e easkay.","Hure\tkonno,\ta\te\teaskay.",be.red\twhen\tINDEF\teat\tcan,"When they have become red, one can eat them.",,
igt-3524,krk,ʔávansa ʔúkri·,ʔávansa\tʔúkri·,man\the.lives,a man lives,,
igt-3525,krk,yu·xmačmahánnač ʔúkfu·kira· pa piriškâ·rim,yu·xmačmahánnač\tʔúkfu·kira·\tpa\tpiriškâ·rim,lizard.species\the.grabbed.him\tthe\tgrizzly.bear,the lizard grabbed the grizzly bear,,
igt-3526,kro,àʔàŋ,àʔàŋ,1sg,I,,
igt-3527,kro,óow,óow,1pl.excl,we (exclusive),,
igt-3528,kro,àŋŋá,àŋŋá,1pl.incl,we (inclusive),,
igt-3529,bnd,Kpehe - ni,Kpehe\t-\tni,Kpehe\t-\tAPL,Kpehe and his companions,,
igt-3530,ame,jo i ben jo eu nag,jo\ti\tben\tjo\teu\tnag,house\tthis\tbig\thouse\tthat\tsmall,This house is bigger than that house.,,
igt-3531,mno,Charley =w̃aʔ mia-pɨ,Charley =w̃aʔ	mia-pɨ,Charley = q	go-PERF,Has Charley left?,,
igt-3532,knr,-k-,-k-,1 SG,I,,
igt-3533,knr,-je-,-je-,1 PL,we,,
igt-3538,kuq,Jaxšy jangur jav-ɣaj edi.,Jaxšy\tjangur\tjav-ɣaj\tedi.,good\train\train-OPT\tCOP,Would that it rained!,,
igt-3539,but,xubuu-ye-mni bu soxi-hoi daa,xubuu-ye-mni\tbu\tsoxi-hoi\tdaa,son-ACC-POSS.1SG\tNEG\tbeat-OPT.3\tsg/pl.PART,If only they didn’t beat my son.,,
igt-3540,agl,Wun ǯehlem-di-s ušu-raj!,Wun\tǯehlem-di-s\tušu-raj!,you\thell-OBL-DAT\tgo-OPT,Go to hell!,,
igt-3541,agl,*Wun mexteb-i-s ušu-raj!,*Wun\tmexteb-i-s\tušu-raj!,you\tschool-OBL-DAT\tgo-OPT,Go to school!,,
igt-3542,eve,Bi uluki-je va:-d'a-m.,Bi	uluki-je	va:-d'a-m.,I	squirrel- IND.ACC	kill- PRES-1SG.SUBJ,I hunt for squirrels.,,
igt-3543,qim,wambra kuna riku ri rka,wambra\tkuna\triku\tri\trka,child\tPL\tsee\tRFL\tPST(3),the children saw each other (themselves),,
igt-3544,qim,ñukanchi maka naju nchi,ñukanchi\tmaka\tnaju\tnchi,1PL\thit\tCOLL\t1PL,"we hit jointly (possibly, but not necessarily, each other)",,
igt-3545,jak,y-ul te' n̈ah,y-ul\tte'\tn̈ah,3-in\tthe.CLF\thouse,in the house,,
igt-3546,jak,y-ixal naj pel,y-ixal\tnaj\tpel,3-wife\tCLF\tPeter,Peter’s wife,,
igt-3547,tiw,ji-pauligi,ji-pauligi,3 SG.M.PST  -fall,He fell.,,
igt-3548,tiw,tungkwaltiringa pumpuka,tungkwaltiringa\tpumpuka,stringy.bark\tgood,The stringy bark is good.,,
igt-3549,ain,kuani,kuani,1sg,I,,
igt-3550,ain,cioka,cioka,1pl.excl,we (exclusive),,
igt-3551,ain,akoa,akoa,1pl.incl,we (inclusive),,
igt-3552,bri,chkì awá dé Carlos ù a,chkì\tawá\tdé\tCarlos\tù\ta,yesterday\tshaman\tarrive\tCarlos\thouse\tto,yesterday the shaman arrived at Carlos’s house,,
